STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,MEASURE,Measure,SEX,Sex,AGE,Age,TSEST,Adjustment Type,REGION,Region,FREQ,Frequency,TIME_PERIOD,Time Period,OBS_VALUE,Observation Value,UNIT_MEASURE,Unit of Measure,UNIT_MULT,Unit of Multiplier,OBS_STATUS,Observation Status,OBS_COMMENT,Observation Comment,DECIMALS,Decimals
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2022-03,,64.19324553,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2022-04,,64.24147349,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2022-05,,64.43321421,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2022-06,,64.85817626,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2022-07,,64.27942834,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2022-08,,64.00298327,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2022-09,,63.95887044,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2022-10,,64.03444825,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2022-11,,64.81072317,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2022-12,,64.7948334,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2023-01,,62.91714,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2023-02,,65.10080601,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2023-03,,65.33353208,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2023-04,,64.54217611,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2023-05,,65.33230501,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2023-06,,65.22453206,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2023-07,,65.11921662,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2023-08,,64.47817981,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2023-09,,64.43782665,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2023-10,,64.86907582,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2023-11,,64.86884852,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2023-12,,64.88942151,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2024-01,,63.41199886,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2024-02,,65.28899213,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2024-03,,64.76622552,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2024-04,,64.53694357,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2024-05,,65.14043638,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2024-06,,65.00435283,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2024-07,,65.17158399,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2024-08,,64.89646941,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2024-09,,65.2337823,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2024-10,,65.13773686,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2024-11,,65.42430347,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2024-12,,65.47802674,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2015-01,,72.78401066,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2015-02,,78.7499827,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2015-03,,77.06150532,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2015-04,,69.56703717,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2015-05,,77.65993245,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2015-06,,55.47949683,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2015-07,,60.94253501,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2015-08,,71.15959773,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2015-09,,66.09269056,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2015-10,,63.24837152,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2015-11,,58.57199263,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2015-12,,60.16513078,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2016-01,,67.38790072,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2016-02,,65.082484,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2016-03,,69.98480928,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2016-04,,57.20402174,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2016-05,,66.29140289,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2016-06,,61.12478864,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2016-07,,75.56520061,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2016-08,,64.6758915,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2016-09,,64.01130084,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2016-10,,63.42915305,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2016-11,,58.78179959,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2016-12,,63.06543755,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2017-01,,67.65686206,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2017-02,,81.15243035,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2017-03,,80.3533827,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2017-04,,60.24376615,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2017-05,,60.43103161,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2017-06,,66.25819226,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2017-07,,72.45973317,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2017-08,,62.75305891,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2017-09,,68.66427282,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2017-10,,63.88798703,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2017-11,,50.68173943,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2017-12,,52.59775055,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2018-01,,68.36432667,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2018-02,,65.08248601,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2018-03,,72.25155768,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2018-04,,73.99862993,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2018-05,,59.39596954,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2018-06,,57.32917635,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2018-07,,60.00595301,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2018-08,,67.85077762,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2018-09,,59.79404373,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2018-10,,67.62326627,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2018-11,,50.6231264,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2018-12,,59.43943523,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2019-01,,49.25289983,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2019-02,,67.09300214,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2019-03,,64.08703396,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2019-04,,63.29705919,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2019-05,,62.76857819,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2019-06,,62.67397157,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2019-07,,50.54606228,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2019-08,,58.51910043,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2019-09,,58.84424455,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2019-10,,65.60035905,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2019-11,,58.51585887,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2019-12,,55.4467248,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2020-01,,56.6422978,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2020-02,,63.39034705,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2020-03,,61.19084328,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2020-04,,56.86698623,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2020-05,,62.43328127,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2020-06,,68.20601952,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2020-07,,69.4529794,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2020-08,,59.61543087,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2020-09,,68.25624488,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2020-10,,71.64314375,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2020-11,,62.11133769,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2020-12,,69.48996907,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2021-01,,72.55851054,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2021-02,,77.73698427,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2021-03,,77.59670732,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2021-04,,73.6583105,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2021-05,,56.63526608,,NUM,Number,3,Thousands,,,,,1,One
